# ICMD Log (Filtered - ESC Active Periods Only)
# Original file: ICMD_telemetry_2026-02-13T12-13-07-020.csv
# Filter: ESC throttle > 0% with ±5 second buffer
# Filtered data points: 3873 (from 28678 original)
#
message_count,elapsed_ms,header,temp_mcu,temp_board,temp_dcdc,status,adc_vin_voltage,adc_v5_voltage,adc_batt1_voltage_sw,adc_batt1_current1,adc_batt1_current1_max,adc_batt1_current2,adc_batt1_current2_max,adc_batt2_voltage_sw,adc_batt2_current1,adc_batt2_current1_max,adc_batt2_current2,adc_batt2_current2_max,payload_ctl_pwm,led1_ctl_pwm,led2_ctl_pwm,esc_pwm,errors,e_shuttoff,prog_state,cmd_ack,esc_rpm,esc_current_amps,esc_voltage_volts,esc_temp,esc_motor_temp,batt1_voltage_volts,batt1_current1_amps,batt1_current2_amps,batt2_voltage_volts,batt2_current1_amps,batt2_current2_amps,esc_pwm_percent,esc_pwm_microseconds,elapsed_sec
10152,264147,0xAA,28,24,27,0xC0E0,176,502,294,155,156,155,155,452,475,476,462,462,0,25000,25000,10000,0x1000,0,4,62,0,0.0,95.43,28,0,95.78709677419354,0.0,0.0,147.26451612903224,51.61290322580645,49.51612903225806,0.0,1000.0,264.147
10153,264174,0xAA,28,24,27,0xC0E0,176,502,294,155,156,154,155,452,475,476,462,462,0,25000,25000,10000,0x1000,0,4,62,0,0.0,95.43,28,0,95.78709677419354,0.0,-0.16129032258064557,147.26451612903224,51.61290322580645,49.51612903225806,0.0,1000.0,264.174
10154,264199,0xAA,28,24,27,0xC0E0,176,502,294,155,156,155,155,452,475,476,462,462,0,25000,25000,10000,0x1000,0,4,62,0,0.0,95.43,28,0,95.78709677419354,0.0,0.0,147.26451612903224,51.61290322580645,49.51612903225806,0.0,1000.0,264.199
10155,264225,0xAA,28,24,27,0xC0E0,176,502,294,155,156,155,155,452,475,476,462,462,0,25000,25000,10000,0x1000,0,4,62,0,0.0,95.43,28,0,95.78709677419354,0.0,0.0,147.26451612903224,51.61290322580645,49.51612903225806,0.0,1000.0,264.225
10156,264251,0xAA,28,24,27,0xC0E0,176,502,294,155,156,154,155,452,475,476,462,462,0,25000,25000,10000,0x1000,0,4,62,0,0.0,95.43,28,0,95.78709677419354,0.0,-0.16129032258064557,147.26451612903224,51.61290322580645,49.51612903225806,0.0,1000.0,264.251
10157,264277,0xAA,28,24,27,0xC0E0,176,502,294,155,156,154,155,452,475,476,462,462,0,25000,25000,10000,0x1000,0,4,62,0,0.0,95.43,28,0,95.78709677419354,0.0,-0.16129032258064557,147.26451612903224,51.61290322580645,49.51612903225806,0.0,1000.0,264.277
10158,264303,0xAA,28,24,27,0xC0E0,176,502,294,155,156,154,155,452,475,476,462,462,0,25000,25000,10000,0x1000,0,4,62,0,0.0,95.43,28,0,95.78709677419354,0.0,-0.16129032258064557,147.26451612903224,51.61290322580645,49.51612903225806,0.0,1000.0,264.303
10159,264329,0xAA,28,24,27,0xC0E0,176,502,294,155,155,155,155,452,475,475,462,462,0,25000,25000,10000,0x1000,0,4,62,0,0.0,95.43,28,0,95.78709677419354,0.0,0.0,147.26451612903224,51.61290322580645,49.51612903225806,0.0,1000.0,264.329
10160,264357,0xAA,28,24,27,0xC0E0,176,502,294,155,156,154,155,452,475,476,462,462,0,25000,25000,10000,0x1000,0,4,62,0,0.0,95.43,28,0,95.78709677419354,0.0,-0.16129032258064557,147.26451612903224,51.61290322580645,49.51612903225806,0.0,1000.0,264.357
10161,264381,0xAA,28,24,27,0xC0E0,176,502,294,155,156,155,155,452,475,476,462,462,0,25000,25000,10000,0x1000,0,4,62,0,0.0,95.43,28,0,95.78709677419354,0.0,0.0,147.26451612903224,51.61290322580645,49.51612903225806,0.0,1000.0,264.381
10162,264407,0xAA,28,24,27,0xC0E0,176,502,294,155,156,155,155,452,475,476,462,462,0,25000,25000,10000,0x1000,0,4,62,0,0.0,95.43,28,0,95.78709677419354,0.0,0.0,147.26451612903224,51.61290322580645,49.51612903225806,0.0,1000.0,264.407
10163,264433,0xAA,28,24,27,0xC0E0,176,502,294,155,156,154,155,452,475,476,462,462,0,25000,25000,10000,0x1000,0,4,62,0,0.0,95.43,28,0,95.78709677419354,0.0,-0.16129032258064557,147.26451612903224,51.61290322580645,49.51612903225806,0.0,1000.0,264.433
10164,264459,0xAA,28,24,27,0xC0E0,176,502,294,155,156,155,155,452,475,476,462,462,0,25000,25000,10000,0x1000,0,4,62,0,0.0,95.43,28,0,95.78709677419354,0.0,0.0,147.26451612903224,51.61290322580645,49.51612903225806,0.0,1000.0,264.459
10165,264485,0xAA,28,24,27,0xC0E0,176,502,294,155,156,155,155,452,475,476,462,462,0,25000,25000,10000,0x1000,0,4,62,0,0.0,95.43,28,0,95.78709677419354,0.0,0.0,147.26451612903224,51.61290322580645,49.51612903225806,0.0,1000.0,264.485
10166,264512,0xAA,28,24,27,0xC0E0,176,502,294,155,156,154,155,452,475,476,462,462,0,25000,25000,10000,0x1000,0,4,62,0,0.0,95.43,28,0,95.78709677419354,0.0,-0.16129032258064557,147.26451612903224,51.61290322580645,49.51612903225806,0.0,1000.0,264.512
10167,264537,0xAA,28,24,27,0xC0E0,176,502,294,155,156,155,155,452,475,475,462,462,0,25000,25000,10000,0x1000,0,4,62,0,0.0,95.43,28,0,95.78709677419354,0.0,0.0,147.26451612903224,51.61290322580645,49.51612903225806,0.0,1000.0,264.537
10168,264563,0xAA,28,24,27,0xC0E0,176,503,294,155,156,155,155,452,475,475,462,462,0,25000,25000,10000,0x1000,0,4,62,0,0.0,95.43,28,0,95.78709677419354,0.0,0.0,147.26451612903224,51.61290322580645,49.51612903225806,0.0,1000.0,264.563
10169,264590,0xAA,28,24,27,0xC0E0,176,502,294,155,156,155,155,452,475,476,462,462,0,25000,25000,10000,0x1000,0,4,62,0,0.0,95.43,28,0,95.78709677419354,0.0,0.0,147.26451612903224,51.61290322580645,49.51612903225806,0.0,1000.0,264.59
10170,264615,0xAA,28,24,27,0xC0E0,176,502,294,155,156,154,155,452,475,475,462,462,0,25000,25000,10000,0x1000,0,4,62,0,0.0,95.43,28,0,95.78709677419354,0.0,-0.16129032258064557,147.26451612903224,51.61290322580645,49.51612903225806,0.0,1000.0,264.615
10171,264642,0xAA,28,24,27,0xC0E0,176,502,294,155,156,154,155,452,475,475,462,462,0,25000,25000,10000,0x1000,0,4,62,0,0.0,95.43,28,0,95.78709677419354,0.0,-0.16129032258064557,147.26451612903224,51.61290322580645,49.51612903225806,0.0,1000.0,264.642
10172,264668,0xAA,28,24,27,0xC0E0,176,502,294,155,156,155,155,452,475,475,462,462,0,25000,25000,10000,0x1000,0,4,62,0,0.0,95.43,28,0,95.78709677419354,0.0,0.0,147.26451612903224,51.61290322580645,49.51612903225806,0.0,1000.0,264.668
10173,264693,0xAA,28,24,27,0xC0E0,176,503,294,155,156,155,155,452,475,475,462,462,0,25000,25000,10000,0x1000,0,4,62,0,0.0,95.43,28,0,95.78709677419354,0.0,0.0,147.26451612903224,51.61290322580645,49.51612903225806,0.0,1000.0,264.693
10174,264720,0xAA,28,24,27,0xC0E0,176,502,294,155,156,155,155,452,475,475,462,462,0,25000,25000,10000,0x1000,0,4,62,0,0.0,95.43,28,0,95.78709677419354,0.0,0.0,147.26451612903224,51.61290322580645,49.51612903225806,0.0,1000.0,264.72
10175,264745,0xAA,28,24,27,0xC0E0,176,502,294,155,155,154,155,452,475,475,462,462,0,25000,25000,10000,0x1000,0,4,62,0,0.0,95.43,28,0,95.78709677419354,0.0,-0.16129032258064557,147.26451612903224,51.61290322580645,49.51612903225806,0.0,1000.0,264.745
10176,264774,0xAA,28,24,27,0xC0E0,176,502,294,155,156,154,155,452,475,475,462,462,0,25000,25000,10000,0x1000,0,4,62,0,0.0,95.43,28,0,95.78709677419354,0.0,-0.16129032258064557,147.26451612903224,51.61290322580645,49.51612903225806,0.0,1000.0,264.774
10177,264798,0xAA,28,24,27,0xC0E0,176,502,294,155,156,154,155,452,475,475,462,462,0,25000,25000,10000,0x1000,0,4,62,0,0.0,95.43,28,0,95.78709677419354,0.0,-0.16129032258064557,147.26451612903224,51.61290322580645,49.51612903225806,0.0,1000.0,264.798
10178,264824,0xAA,28,24,27,0xC0E0,176,502,294,155,156,155,155,452,475,475,462,462,0,25000,25000,10000,0x1000,0,4,62,0,0.0,95.43,28,0,95.78709677419354,0.0,0.0,147.26451612903224,51.61290322580645,49.51612903225806,0.0,1000.0,264.824
