ESC signal (µs),Thrust (kgf),Thrust (N),Norm RPM^2,RPM,Voltage (V),Current (A)
1980,51.16380561,501.41,98.39,3809,83.69,118.08
1982,51.16380561,501.41,98.39,3809,83.69,118.08
1984,51.16380561,501.41,98.39,3809,83.69,118.08
1986,51.16380561,501.41,98.39,3809,83.72,119.14
1988,51.16380561,501.41,98.39,3809,83.72,119.14
1990,51.16380561,501.41,98.39,3809,83.72,119.14
1992,52,509.60,100.00,3840,83.68,120.04
1994,52,509.60,100.00,3840,83.68,120.04
1996,52,509.60,100.00,3840,83.63,119.56
1998,52,509.60,100.00,3840,83.63,119.56
2000,52,509.60,100.00,3840,83.63,119.56
2000,52,509.60,100.00,3840,83.59,119.26
2000,52,509.60,100.00,3840,83.59,119.26
2000,52,509.60,100.00,3840,83.53,119.3
2000,52,509.60,100.00,3840,83.53,119.3
2000,52,509.60,100.00,3840,83.53,119.3
2000,52,509.60,100.00,3840,83.48,119.4
2000,52,509.60,100.00,3840,83.48,119.4
2000,52,509.60,100.00,3840,83.48,119.4
2000,52,509.60,100.00,3840,83.42,119.66
2000,52,509.60,100.00,3840,83.42,119.66
2000,52,509.60,100.00,3840,83.37,119.76
2000,52,509.60,100.00,3840,83.37,119.76
2000,52,509.60,100.00,3840,83.37,119.76
2000,52,509.60,100.00,3840,83.32,119.86
2000,52,509.60,100.00,3840,83.32,119.86
2000,52,509.60,100.00,3840,83.29,119.74
2000,52,509.60,100.00,3840,83.29,119.74
2000,52,509.60,100.00,3840,83.29,119.74
