Time (s),ESC signal (µs),Servo 1 (µs),Servo 2 (µs),Servo 3 (µs),AccX (g),AccY (g),AccZ (g),Torque (N·m),Thrust (N),Voltage (V),Current (A),Motor Electrical Speed (RPM),Motor Optical Speed (RPM),Electrical Power (W),Mechanical Power (W),Motor Efficiency (%),Propeller Mech. Efficiency (N/W),Overall Efficiency (N/W),Vibration (g),App message,
4.617680249999993,1153.3528000000001,,,,-0.06220703125,-0.00537109375,-0.99501953125,0.0005990222363811232,0.1398931487802182,16.57998208999634,0.6268682599067688,3368,3390,10.393423324945314,0.2903261861639301,2.8073967722220994,0.29298232040327504,0.013501543675101315,0.2056640625,,
5.113394750000001,1165.9415133333337,,,,-0.07236328125,0.01787109375,-0.99912109375,0.0012800144856811675,0.17190476973022095,16.57764253616333,0.7041766494512558,3952,3937,11.673521434988043,0.5504392359368031,4.804950895235825,0.3382009569790981,0.014784755110206759,0.22265625,,
5.606682249999991,1179.1711000000005,,,,-0.03681640625,0.00576171875,-0.99375,0.0018352216207491521,0.21335533010476082,16.574047088623047,0.7801953583955765,4558,4545,12.930961090521611,0.8757372685219076,6.786011411300803,0.25871552136275394,0.016497924140178963,0.25146484375,,
6.091414999999999,1192.0431533333335,,,,-0.0599609375,0.0107421875,-0.99619140625,0.0023498353419373233,0.26743354758084115,16.571359825134277,0.8589870303869247,5144,5132,14.23454925145532,1.2670506311051704,8.885666221664842,0.21704404117857537,0.018786018694062274,0.26630859375,,
6.589460500000004,1205.3080266666668,,,,-0.0693359375,0.0345703125,-0.99814453125,0.0028767003955230555,0.3222931172037006,16.56783781051636,0.9519066214561462,5748,5738,15.771001565320223,1.7330934631254145,10.981773774777789,0.1887872838380727,0.02044028800226901,0.22607421875,,
7.088798,1218.6559533333332,,,,-0.06806640625,0.00166015625,-0.99599609375,0.003523334837379588,0.3874139659101389,16.56317844390869,1.0725945383310318,6342,6334,17.76550559929017,2.3425656175107603,13.148875215806129,0.16716834250155266,0.021810566758368666,0.24921875,,
7.593265499999996,1232.0911133333336,,,,-0.03037109375,0.00419921875,-1.00830078125,0.004320276341105583,0.4641485015921135,16.558280086517335,1.178624427318573,6948,6938,19.515801810942843,3.1466113279194525,16.212728770129125,0.151178261295431,0.023869246878618806,0.28603515625,,
8.090404749999992,1245.3357266666674,,,,-0.06689453125,0.0390625,-1.01494140625,0.004965615439306492,0.5343910307456002,16.553652572631837,1.3080652594566344,7530,7523,21.653208410368087,3.916564768730736,18.07846778299971,0.137489291315139,0.02471734549455027,0.34375,,
8.58727649999999,1258.6286933333336,,,,-0.05244140625,0.04462890625,-1.00087890625,0.005769550563897605,0.6015334638702198,16.54908447265625,1.4374980628490448,8116,8108,23.789164683455283,4.900528711135539,20.693876921591773,0.12351579281270869,0.025359954071158066,0.31298828125,,
9.080115250000002,1271.7313800000002,,,,-0.073828125,0.019140625,-0.9939453125,0.006515525547090747,0.6772831914872801,16.54379482269287,1.5693237781524658,8597,8643,25.962474225128698,5.899640978707872,22.753904777764397,0.11534360306342434,0.02612286910417981,0.253515625,,
9.585208750000003,1285.2225600000006,,,,-0.044140625,-0.00576171875,-0.992578125,0.0072927386191910335,0.7646502894171273,16.536706924438477,1.718841552734375,9214,9206,28.423938947415092,7.03421533063887,24.787287083032588,0.10902624884746501,0.026929681783925026,0.2435546875,,
10.062638249999996,1297.9846666666667,,,,-0.02568359375,0.02685546875,-1.01103515625,0.008268620802322726,0.8553451302344917,16.531432342529296,1.8868364632129668,9666,9722,31.192063684705783,8.424601642882847,27.008993835143503,0.10188350878424693,0.02744125987081839,0.251171875,,
10.541496499999997,1310.7096200000008,,,,0.0109375,-0.14208984375,-0.9857421875,0.008946855009130717,0.9427967856790801,16.524448299407958,2.0356837689876555,10263,10258,33.6382675184239,9.617057112572379,28.709201585311398,0.09883546480466335,0.02810244349297615,0.42138671875,,
11.037545250000003,1323.928846666667,,,,-0.08134765625,0.0087890625,-1.0046875,0.009850812576543152,1.0367951853670132,16.515931701660158,2.1900736451148988,10757,10752,36.17096274692958,11.095976325001322,30.697469849787286,0.09353984579100062,0.028687176413624015,0.50478515625,,
11.558702750000002,1337.808946666667,,,,-0.08486328125,0.0892578125,-0.98896484375,0.011094158468322741,1.1520480057172524,16.508291149139403,2.403495800495148,11309,11304,39.67705972628594,13.138901998253038,33.261510018501596,0.0881933346633257,0.029121365726281618,0.48583984375,,
12.067482750000009,1351.3862133333337,,,,-0.05732421875,0.0103515625,-0.98818359375,0.012097982697543964,1.2464703076730597,16.498871421813966,2.6134342551231384,11815,11810,43.11848599955461,14.96925596789993,34.773573231569884,0.08342515494522168,0.0289650627668553,0.424609375,,
12.562871000000001,1364.6004800000003,,,,-0.08515625,0.02978515625,-0.99599609375,0.012927899942276702,1.3518927786273487,16.491391944885255,2.7475329279899596,12287,12281,45.310459878944656,16.62936431435293,36.76415141426676,0.0813731222194764,0.0298679907648478,0.35595703125,,
13.066907750000007,1378.0297333333338,,,,-0.0494140625,0.0220703125,-1.00390625,0.01399562387858963,1.457872271258006,16.482544708251954,2.956337869167328,12744,12741,48.72791860823361,18.679166117973303,38.361565946884795,0.07812436150356056,0.029944428674670384,0.369140625,,
13.563354250000009,1391.2618333333335,,,,-0.0712890625,0.23232421875,-1,0.015013819252622216,1.5714274331611342,16.47574110031128,3.10095990896225,13168,13247,51.090414565249986,20.829100490902146,40.81255297413341,0.07546877850598592,0.030783657307195907,0.59365234375,,
14.060125249999995,1404.5892333333336,,,,-0.01123046875,0.05771484375,-0.99130859375,0.01623826482643708,1.6690460271754348,16.466061496734618,3.3045781016349793,13593,13704,54.4133924948067,23.30503327633945,42.89192330061768,0.07165816078314237,0.03070419175252332,0.93603515625,,
14.539907000000008,1417.2940800000003,,,,-0.00595703125,-0.0548828125,-0.98212890625,0.017237204689529335,1.7892409791288846,16.45737829208374,3.5179448246955873,14143,14141,57.89583073518652,25.535669214700352,44.1786883581035,0.07027952014001608,0.03095562151057113,0.883984375,,
15.0625465,1431.2607066666674,,,,-0.048046875,0.087109375,-1.005078125,0.018625886278073954,1.9002480886353723,16.446909809112547,3.785435974597931,14625,14621,62.25836298252159,28.52431156639981,45.875286377085764,0.06666847127393678,0.030562731812134206,0.99560546875,,
15.56632375,1444.6928933333334,,,,-0.023046875,-0.04296875,-0.99462890625,0.01957764026801637,2.041349448193037,16.434932231903076,4.017430126667023,15072,15068,66.0260524335451,30.896726074788376,46.814640339654645,0.06612816436877136,0.030931145788940604,1.04296875,,
16.062552000000004,1457.9238400000004,,,,-0.0423828125,-0.02265625,-0.98994140625,0.02090124173639418,2.156844499894255,16.424341106414794,4.288586354255676,15507,15504,70.43628846688766,33.936752085154716,48.289056312331,0.06366372120311796,0.030696171746861702,0.92685546875,,
16.577063250000002,1471.6247000000003,,,,-0.0875,0.021484375,-1.02880859375,0.021954167059294306,2.2722858316448558,16.41322965621948,4.5361610651016235,15936,15930,74.4525210833605,36.62677342088536,49.22751170663152,0.06209847327845975,0.030535527816749956,0.98837890625,,
17.088653249999986,1485.2798600000003,,,,-0.0146484375,0.09404296875,-1.03603515625,0.023546727793707967,2.430033653110752,16.399668312072755,4.766749429702759,16386,16384,78.17289158103817,40.40348401426279,51.742097514178454,0.06022193526134589,0.031122751976972996,1.2876953125,,
17.57998525,1498.441693333334,,,,-0.0560546875,-0.03427734375,-1.0072265625,0.0247175228892212,2.557255013978084,16.390126323699953,5.123182559013367,16816,16815,83.96918886772573,43.5284615354882,51.90741674383323,0.05877674373452713,0.0304833795384769,1.4333984375,,
18.066342749999993,1511.346666666667,,,,-0.04150390625,-0.073046875,-0.9666015625,0.02600520795175417,2.672293300704171,16.376296520233154,5.469524288177491,17227,17225,89.57028556485356,46.91733856185212,52.44133961040495,0.05702162571811785,0.029871413534600686,1.22958984375,,
18.569378499999996,1524.8004000000005,,,,-0.09072265625,0.0744140625,-1.009765625,0.027691567832453478,2.816962048548333,16.360484981536864,5.686217451095581,17688,17683,93.02890011571807,51.28394022667087,55.17912092475284,0.054959495744109896,0.030311617924871026,0.99091796875,,
19.06310875,1537.9334266666672,,,,-0.07802734375,-0.00703125,-0.9943359375,0.029073366478484138,2.946060526700252,16.34464797973633,6.079883408546448,18127,18129,99.37282000061809,55.20364266201591,55.572242980340356,0.05340397367406397,0.029668764575183776,0.87177734375,,
19.5664545,1551.3726200000006,,,,-0.035546875,0.0228515625,-0.99970703125,0.03088494149615298,3.123921405083254,16.327449131011964,6.448895597457886,18629,18627,105.29275564005916,60.252923112496205,57.258569586145214,0.05188926307918031,0.029692713628784555,0.857421875,,
20.08105975,1565.0789333333337,,,,-0.128125,-0.18740234375,-0.90732421875,0.03251845506330404,3.2987091431526374,16.310214710235595,6.838145661354065,18924,19058,111.53074040217166,64.9088330499026,58.213991190531,0.050850023368647,0.029591144868395532,1.108984375,,
20.591803499999994,1578.6997266666674,,,,-0.0193359375,0.02919921875,-0.98291015625,0.03380314799216545,3.4852905763767437,16.29173126220703,7.313812994956971,19543,19538,119.15347167721438,69.1674990660579,58.08529605360711,0.05040183505406908,0.029264094026149896,1.47333984375,,
21.08801274999999,1591.9608666666668,,,,-0.01630859375,-0.09833984375,-0.993359375,0.035906699770582036,3.676458917792612,16.270936298370362,7.7319176197052,19879,19999,125.80484959828323,75.20506527696097,59.78997442830414,0.048918507049089434,0.02923453663853637,1.4603515625,,
21.57844800000001,1605.0576800000003,,,,-0.23525390625,-0.03876953125,-1.0103515625,0.03757576740297637,3.875636257184291,16.249732494354248,8.14968388080597,20430,20430,132.42937710829375,80.40489305968008,60.715427136685264,0.04823704520364425,0.029277413625089028,1.2767578125,,
22.06188925,1617.9185000000002,,,,-0.0748046875,0.0572265625,-1.00029296875,0.03967971602650936,4.019002637211644,16.229159545898437,8.721706342697143,20794,20912,141.5444358478614,86.90212913850233,61.42433619282923,0.04626388247991256,0.028412816220184604,1.13125,,
22.565311500000014,1631.3723866666674,,,,-0.0103515625,0.06611328125,-0.9947265625,0.04170564071349025,4.25265564112785,16.20423002243042,9.20747127532959,21393,21389,149.19750102780455,93.42155803805692,62.661313599826165,0.045529234584595214,0.028524998209692863,1.023046875,,
23.04336375,1644.097626666667,,,,-0.0427734375,0.04921875,-0.989453125,0.04366062092976557,4.409757822731026,16.17890682220459,9.8024010181427,21830,21827,158.58758682067392,99.81036726299779,63.04322960791378,0.04422645318199517,0.027843989398075416,1.03310546875,,
23.523331250000005,1656.9535066666672,,,,-0.07392578125,0.071875,-0.98212890625,0.0455913260555652,4.6129251666246445,16.15478162765503,10.399960374832153,22285,22279,168.00707608107678,106.37375800054902,63.33889081790319,0.04337807759240036,0.02746875419949044,1.28515625,,
23.991526999999994,1669.3989733333335,,,,-0.3544921875,-0.0265625,-0.94638671875,0.050497233101357994,5.021480934468293,16.096805572509766,11.885715532302857,23221,23220,191.3186755964577,122.80082963379273,64.21788567129447,0.040913481026644875,0.026253682028984975,2.06044921875,,
24.455487999999992,1681.8101866666668,,,,0.36435546875,-0.01181640625,-1.25166015625,0.052954493839820004,5.250714674505292,16.064664840698242,12.624906969070434,23743,23736,202.80998914608682,131.63070853424077,64.93884921322703,0.03990762781609126,0.025907832161905047,3.32587890625,,
24.940073999999992,1694.6801200000002,,,,-1.99091796875,1.204296875,-0.7662109375,0.056218230608135,5.513663225868849,16.022440195083618,13.689570999145507,24052,24217,219.3302241055425,142.58255254626212,65.07062206346511,0.03870358289856509,0.02517460349129639,5.20888671875,,
25.41306675000001,1707.338406666667,,,,0.05712890625,-0.09599609375,-0.95380859375,0.05927138680948076,5.828898923505385,15.989316129684449,14.421475267410278,24773,24773,230.58613271762783,153.7703310864935,66.70693484815389,0.037919354600626454,0.025285335473574196,5.86220703125,,
25.89197825,1720.0689400000006,,,,-0.11845703125,0.1125,-0.9919921875,0.06164860749444674,6.1346500623392926,15.951634931564332,15.273866558074952,25305,25303,243.63769922079138,163.36586125878014,67.07529011479325,0.03755969277355888,0.025187806411564616,5.09453125,,
26.368942750000002,1732.8021066666668,,,,0.046875,-0.03681640625,-1.00341796875,0.06512867353862248,6.443505188246309,15.912022495269776,16.16430072784424,25620,25773,257.20196773319464,175.79650249591486,68.36022904298024,0.036671361900251866,0.025057395405999362,4.0291015625,,
26.86185050000001,1745.9529400000004,,,,0.04638671875,0.05009765625,-0.9853515625,0.06779388670956804,6.705310527272471,15.868174171447754,17.11660203933716,26258,26258,271.6045700121961,186.42863318794312,68.65049080073078,0.035976401071387415,0.024692657512577647,3.46416015625,,
27.3244465,1758.281793333334,,,,0.063671875,0.15234375,-1.0033203125,0.07066293298672627,7.047654292367003,15.826403331756591,18.0758264541626,26725,26722,286.069204772594,197.74878133826115,69.15263648107342,0.03564557467475929,0.024646303301457274,2.85263671875,,
27.814888500000006,1771.3494733333341,,,,0.04287109375,-0.01875,-0.96767578125,0.07335890096154682,7.35118029393467,15.781467008590699,19.09607067108154,27170,27164,301.35633530303255,208.69689236560097,69.29166936922556,0.03523619459679037,0.02440515405385985,2.26826171875,,
28.28332625,1783.881686666667,,,,-0.12138671875,0.0740234375,-1.04931640625,0.07614231093220786,7.603370004125322,15.739751195907592,19.989934349060057,27580,27580,314.625444220017,219.91959972054437,69.9513296678248,0.03457805983862401,0.02418541912802084,2.07900390625,,
28.745180749999996,1796.1795800000004,,,,-0.0689453125,0.18955078125,-0.99638671875,0.07854295228543422,7.822835603009225,15.695762586593627,20.96358976364136,27961,27967,329.0351101381499,230.0407500715095,69.92187816069413,0.03400800592856714,0.023777735368049686,2.00751953125,,
29.242959000000006,1809.4195200000008,,,,-0.0107421875,-0.00537109375,-0.9662109375,0.081938126810074,8.1782076919848,15.644832944869995,22.049221134185792,28366,28363,344.94694542725756,243.37947305994447,70.5729153702082,0.03360954569324097,0.02371628194574585,1.7970703125,,
29.727745750000008,1822.3608733333335,,,,0.0333984375,0.0890625,-0.9611328125,0.08476727845974005,8.415660508306875,15.601339292526244,23.004943084716796,28748,28751,358.8951199640558,255.21884052327886,71.15431246319858,0.03298012805990741,0.02346644821157393,1.58935546875,,
30.212240500000014,1835.306013333334,,,,-0.05224609375,0.0056640625,-1.06201171875,0.08668316325700338,8.594590579180378,15.554359626770019,24.056164169311522,28891,29098,374.17065910805115,264.1415710634402,70.6113502692075,0.032541518921920295,0.022976433305930948,1.43046875,,
30.692431250000006,1848.0672200000004,,,,-0.09677734375,0.022265625,-1.0353515625,0.0901901547824003,8.91026568094965,15.505936336517333,25.11214199066162,29428,29426,389.3782893519915,277.9231571533661,71.39102581631406,0.032064303606376056,0.0228889233889095,1.4791015625,,
31.188238500000004,1861.2795400000002,,,,-0.03974609375,-0.01953125,-0.9916015625,0.09320366469903205,9.131015587527765,15.453391456604004,26.19405403137207,29756,29754,404.78137846057535,290.4133321951987,71.75589401620073,0.03144600274159333,0.02256085004571302,1.72041015625,,
31.693912249999993,1874.773033333334,,,,-0.08544921875,0.01962890625,-1.00634765625,0.09581085827960588,9.306656327459363,15.404180479049682,27.199995899200438,29838,30042,418.98744934509523,301.4329269673073,71.94390067741423,0.03087850196837331,0.022213159736993105,2.03779296875,,
32.190495999999996,1887.9747266666673,,,,-0.02890625,-0.0267578125,-0.971875,0.09854693898458537,9.556265984530125,15.350860691070556,28.40957040786743,30337,30335,436.1061918002236,313.0602878401729,71.78959579158001,0.03052622168720417,0.02191344453534684,2.495703125,,
32.691826000000006,1901.3957000000005,,,,-0.00322265625,0.05849609375,-1.02080078125,0.09881197579210531,9.608845042203784,15.328292798995971,28.578729724884035,30272,30458,438.0630746463501,315.1707440103115,71.94741370157972,0.030489020581905096,0.02193468223102396,3.005859375,,
33.191772750000005,1914.6988266666667,,,,-0.06591796875,-0.01630859375,-0.95146484375,0.09915041746543735,9.609832979720649,15.313431406021119,28.60789270401001,30077,30413,438.0845573858786,315.77368493856386,72.08098187948761,0.030434525099758244,0.021935960766459244,3.269140625,,
33.68841349999999,1927.9541199999999,,,,0.08525390625,0.03642578125,-1.017578125,0.09834397062877517,9.559150813036812,15.302144718170165,28.536983013153076,30394,30392,436.6768222679565,312.99339810469166,71.6768165607937,0.03054350089663737,0.021890412114358722,3.428125,,
34.19354400000001,1941.4221933333333,,,,-0.04873046875,0.065234375,-0.97626953125,0.09801516917880984,9.549304947928874,15.293828105926513,28.414860343933107,29982,30380,434.5716369376958,311.82530394346094,71.75448544964902,0.0306305696549999,0.021974203113198792,3.4537109375,,
34.688964000000006,1949.837446666667,,,,-0.10673828125,0.08037109375,-1.02353515625,0.09732706044348127,9.501584959833993,15.28271713256836,28.383328437805176,30158,30357,433.77359812884634,309.3968007143596,71.32885858482885,0.030713380289673912,0.021904608815842982,3.45859375,,
35.20684775,1950,,,,-0.03505859375,-0.0916015625,-0.94755859375,0.09806444127195059,9.568945166811774,15.26923589706421,28.445630836486817,30107,30303,434.34256577263295,311.1884145035142,71.64782636374824,0.0307523584490645,0.022031070550346993,3.4224609375,,
35.71690275,1944.9238666666672,,,,-0.071875,-0.05458984375,-0.96005859375,0.09808677305570516,9.565068357425522,15.25989751815796,28.387520694732665,30286,30286,433.1901425912588,311.08979348971644,71.81625167187663,0.03074810563269273,0.022080522775882076,3.34755859375,,
36.217353749999994,1931.637386666666,,,,-0.17119140625,0.01728515625,-1.00654296875,0.0978644712979691,9.539535879017897,15.252226543426513,28.29803600311279,30279,30276,431.6072155833607,310.2813671345249,71.89177708546268,0.03074877958511365,0.0221021460588996,3.28916015625,,
36.720082000000005,1918.2932666666663,,,,-0.013671875,-0.03125,-1.0048828125,0.09804300290084943,9.529908438578348,15.24169306755066,28.325005340576173,30247,30240,431.7206686732693,310.47679718875736,71.91790200732054,0.030696842319839577,0.022074330626160755,3.2201171875,,
37.238188750000006,1904.4579866666663,,,,-0.07861328125,0.04580078125,-0.91171875,0.09685483357797804,9.49005824669782,15.233797168731689,28.254792785644533,30236,30234,430.426917052035,306.6471859067351,71.24452234126574,0.030951231236580026,0.022047842486746287,3.1857421875,,
37.74309425000001,1890.9804266666663,,,,-0.15498046875,0.07421875,-1.04130859375,0.09654572326071671,9.443475191265733,15.229638862609864,28.10115671157837,30207,30205,427.9697306944116,305.3789763939332,71.35809703839853,0.03092620214777454,0.022066237268483318,3.19580078125,,
38.238862,1877.783953333333,,,,-0.06689453125,0.07548828125,-0.995703125,0.0949692662535568,9.305225974058443,15.25362777709961,27.11654691696167,29899,29897,413.6192298853737,297.3365040948663,71.89483538894572,0.03130253750408836,0.022502463311247552,2.95244140625,,
38.74335525,1864.30102,,,,-0.07900390625,-0.05107421875,-0.9791015625,0.0912939770969066,8.935540214972665,15.293016958236695,25.77845678329468,29539,29547,394.22660827887876,282.4922404602123,71.65718310449743,0.031638854456328774,0.022667376175327818,2.44775390625,,
39.24438675,1850.9566066666666,,,,-0.03623046875,0.0345703125,-1.01416015625,0.08869377915745662,8.763463560786459,15.321963500976562,24.70637493133545,29189,29189,378.5455594733001,271.11244598269394,71.63025503442627,0.03232740743184163,0.023151848414166107,2.012890625,,
39.73833749999999,1837.7842133333331,,,,-0.14208984375,0.00322265625,-1.01337890625,0.08607778141217672,8.546523305001864,15.353351259231568,23.67256679534912,28829,28829,363.44768656583517,259.87440075782104,71.5100985951757,0.0328945277139218,0.023519371429382856,1.70693359375,,
40.243883999999994,1824.2933933333334,,,,-0.03466796875,-0.039453125,-0.97685546875,0.08197544347787974,8.195465622494474,15.38867359161377,22.499711799621583,28438,28427,346.23706937470735,244.04901409879562,70.48644372800526,0.03358814507711001,0.02367108822215635,1.48642578125,,
40.73774150000001,1811.1265866666668,,,,-0.0587890625,0.06474609375,-0.98896484375,0.07958791891961683,7.942664076753367,15.421554565429688,21.446293449401857,28042,28036,330.7323152799621,233.67421347897348,70.65582412952149,0.03399980478003764,0.024018428044233403,1.39580078125,,
41.24490725000002,1797.5934799999995,,,,0.06982421875,0.17001953125,-1.00390625,0.07607107520379074,7.6928488866945965,15.457180261611938,20.373545742034914,27632,27632,314.91177058353725,220.1353380733809,69.91809292464889,0.034962643230134725,0.02443482419408887,1.5154296875,,
41.732206250000004,1784.5601533333331,,,,-0.0814453125,-0.05390625,-1.014453125,0.0748072805400956,7.459026566965486,15.490547227859498,19.405440521240234,27170,27168,300.59687243677024,212.8451991374853,70.80959667497602,0.03505554632233302,0.02481931434865911,1.60830078125,,
42.217486750000006,1771.6590599999995,,,,0.0341796875,0.06513671875,-1.0103515625,0.07128669231930113,7.190233590996497,15.523518800735474,18.430461883544922,26743,26747,286.09567229525663,199.68720203648832,69.83383666077329,0.03602936482028754,0.025152074626642172,1.66962890625,,
42.70348425000001,1758.684153333333,,,,0.1248046875,0.05673828125,-1.00634765625,0.0681071850166065,6.7843593757541285,15.558514738082886,17.404879093170166,26263,26262,270.789907972622,187.32178649537036,69.1807657420004,0.03622361483070608,0.02505688528762944,1.84453125,,
43.188599,1745.7458,,,,-0.03134765625,-0.0615234375,-1.01728515625,0.06543685179950104,6.5442750226734425,15.591843557357787,16.423766994476317,25792,25799,256.0733200732655,176.80011175299427,69.06367626872013,0.037025852839894215,0.025567151161607474,2.28408203125,,
43.696969749999994,1732.1845866666663,,,,-0.18955078125,0.08583984375,-0.9884765625,0.06243443004324445,6.265230003658266,15.62552056312561,15.463952589035035,25271,25275,241.6283289559848,165.2719969224752,68.40873923704478,0.03792218422158964,0.025932895246166446,2.62900390625,,
44.18756075000001,1719.1171066666666,,,,-0.00185546875,0.09033203125,-1.13994140625,0.059495518014742746,5.984569495080364,15.655045366287231,14.686056518554688,24771,24772,229.9035520016035,154.36883526892072,67.15995454834966,0.03879961447564808,0.02604524452896316,3.2453125,,
44.692724500000004,1705.6324866666666,,,,-1.26533203125,0.60185546875,-0.73994140625,0.055550452733513056,5.545500732974529,15.693160820007325,13.689989709854126,24178,24178,214.8358757918425,140.67477366921975,65.46883449414321,0.039458571814368966,0.025820028296552226,4.2513671875,,
45.157502750000006,1693.218493333333,,,,0.3033203125,-0.15908203125,-0.93193359375,0.052402832715652437,5.279959264504964,15.726899480819702,12.786889934539795,23679,23679,201.09401382456122,129.9534083999536,64.6452774689146,0.040642281754675595,0.026268441399893972,4.86962890625,,
45.66130350000001,1679.8288066666669,,,,-0.10419921875,0.0404296875,-0.94765625,0.05001145991411626,5.104352145411126,15.762198734283448,11.927824544906617,23214,23213,188.0019450873689,121.58450371335903,64.7481660698493,0.04201140170601223,0.027191557687428397,4.5890625,,
46.16932175000001,1666.2718,,,,-0.03916015625,0.1181640625,-1.01875,0.045375296098897754,4.6881411219008395,15.815136528015136,10.389541721343994,22292,22294,164.3086468450039,105.95008569311244,64.5546391267943,0.04428951693422054,0.02855724054657271,3.49501953125,,
46.662951,1653.1020399999998,,,,-0.0607421875,0.09501953125,-1.02939453125,0.042743175662570625,4.475022681615686,15.84616231918335,9.686179494857788,21574,21704,153.48736840255128,97.15499571604573,63.31427943159315,0.04607584827495013,0.029163865357108416,2.42314453125,,
47.16666049999999,1639.6597399999998,,,,-0.05400390625,-0.08828125,-0.99716796875,0.04063424975788625,4.201485134544955,15.87105679512024,9.08118109703064,21241,21238,144.12683063416154,90.37964628601415,62.73434648486416,0.046502474694490474,0.029162865539627422,1.65888671875,,
47.63893150000002,1627.0822866666663,,,,-0.03037109375,0.02861328125,-1.00986328125,0.03863443486682371,4.034088994625448,15.894248485565186,8.59732632637024,20808,20813,136.647023092293,84.20671142667905,61.66983819321971,0.0479216526615229,0.02954176050909572,1.275,,
48.14095425000001,1613.6838133333333,,,,-0.0154296875,-0.06142578125,-0.94931640625,0.03686014831229596,3.858631241088335,15.918638896942138,8.127660655975342,20197,20371,129.37943850772768,78.64488751500717,60.84423056697335,0.04910796031207833,0.029856925863377633,1.1193359375,,
48.64050975000001,1600.3809266666667,,,,-0.07548828125,-0.05634765625,-0.9966796875,0.03516636588829942,3.626861258527844,15.939617395401001,7.673655652999878,19893,19895,122.313705449058,73.27656108505207,59.91594719899564,0.049542098181113575,0.029673936427748203,1.0955078125,,
49.138887000000004,1587.07024,,,,0.02080078125,-0.34375,-0.9498046875,0.03345085127064075,3.4893861886311934,15.961100673675537,7.25143723487854,19416,19417,115.74037651476229,68.02659686925163,58.78243498395003,0.05132367310957367,0.03015785571334482,1.25126953125,,
49.64236025000001,1573.65372,,,,-0.0779296875,0.1806640625,-1.01025390625,0.03126691524944477,3.2910239847115004,15.980471754074097,6.813865900039673,18975,18979,108.88796287422895,62.149820514147414,57.07154502329312,0.05297700760671806,0.030227435039488545,1.47177734375,,
50.1409765,1560.37314,,,,-0.07451171875,-0.05224609375,-0.9943359375,0.030083182113846606,3.1344803053460653,15.998775148391724,6.389474821090698,18530,18529,102.22299101667872,58.377547314885724,57.13275602940128,0.05373391467685445,0.030678840942389922,1.541015625,,
50.6429235,1546.9554133333331,,,,-0.051953125,-0.03828125,-1.02021484375,0.02833800882569786,3.010530006292888,16.016787910461424,5.984361910820008,18085,18087,95.84908884643247,53.679125147420834,56.028466002886184,0.056118210236542364,0.0314295257524257,1.38623046875,,
51.14407800000001,1533.6217066666663,,,,-0.09541015625,-0.02177734375,-0.9994140625,0.026932179571734504,2.847851124006232,16.033684825897218,5.673757719993591,17487,17636,90.97040749129947,49.74089749874599,54.7418136616716,0.05728053062287732,0.031335048144053045,1.16552734375,,
