Time (s),ESC signal (µs),Servo 1 (µs),Servo 2 (µs),Servo 3 (µs),AccX (g),AccY (g),AccZ (g),Torque (N·m),Thrust (N),Voltage (V),Current (A),Motor Electrical Speed (RPM),Motor Optical Speed (RPM),Electrical Power (W),Mechanical Power (W),Motor Efficiency (%),Propeller Mech. Efficiency (N/W),Overall Efficiency (N/W),Vibration (g),App message,
31.21727925,1817.12949375,,,,-0.15400390625,-0.10986328125,-1.032421875,0.08617505640614255,8.365923103780705,15.707195901870728,23.45030870437622,28594,28591,368.3345530010814,258.0196186919966,70.05168371535103,0.03242895988204898,0.022714762622885853,1.3634765625,,
31.689723749999995,1828.9455312500002,,,,0.16201171875,0.05361328125,-0.91005859375,0.08864001688274058,8.625578993966984,15.655897378921509,24.430219459533692,28910,28907,382.47151143848157,268.3321476705862,70.16110391298422,0.03214799838596973,0.022554352972126573,1.6609375,,
32.161060750000004,1840.7156437500003,,,,-0.0681640625,0.00400390625,-1.000390625,0.09166630675125961,8.860318713919897,15.608660459518433,25.439234828948976,29181,29180,397.06844494791966,280.1091858015887,70.54480105696395,0.031634039046178175,0.022315538413543792,1.726953125,,
32.6346425,1852.5577500000004,,,,-0.03154296875,0.0490234375,-0.94033203125,0.0942701171238104,9.142549307312994,15.557654333114623,26.427866554260255,29454,29457,411.15090703968826,290.80697546136605,70.72846433913152,0.03144134474457779,0.02223737886101258,1.7052734375,,
33.10984425,1864.4366687499999,,,,-0.00146484375,0.01533203125,-1.03447265625,0.09878545863610705,9.396930547779263,15.502743434906005,27.60975866317749,29521,29697,428.0206457301022,307.2181401548632,71.77983661344771,0.03058816624613525,0.021955694248573267,1.66689453125,,
33.5915775,1876.4729312499999,,,,-0.1283203125,-0.05224609375,-0.96962890625,0.10062379251214186,9.714130329616184,15.447557926177979,28.660352611541747,29939,29937,442.7265226291832,315.45633598638034,71.26010721147124,0.030795028110275964,0.021942748585192236,1.856640625,,
34.06321874999999,1888.2745312499999,,,,0.0015625,-0.05244140625,-0.99375,0.103039924861738,9.930787522317779,15.393100833892822,29.780796623229982,30195,30195,458.4130008188916,325.82251771303703,71.08167191006694,0.03048128202033135,0.021665604562320032,2.146875,,
34.538188000000005,1898.5889187500002,,,,-0.05498046875,0.0267578125,-1.02705078125,0.10445543250169823,9.990753748248903,15.366457414627074,30.060866260528563,30270,30259,461.92889557184196,330.9860545975277,71.65322479320736,0.030185061186175713,0.021628326753871503,2.49990234375,,
35.031577500000004,1900,,,,-0.02724609375,-0.02734375,-0.96982421875,0.10496960629978887,9.934968082403019,15.352483034133911,29.97062454223633,30231,30229,460.12355872953793,332.28726268523127,72.21724147694458,0.029899287813744,0.02159194977942038,2.5931640625,,
35.52474475000001,1898.76290625,,,,-0.04521484375,-0.02353515625,-0.97431640625,0.10432369589107444,9.917341236588712,15.340121126174926,29.936504936218263,29981,30193,459.2296438305684,329.847607915989,71.82624810264107,0.03006729846094856,0.021595639598682385,2.6044921875,,
